event_id_memoria,source_event_id,source,origin_time_utc,latitude,longitude,depth_km,magnitude_value,magnitude_type,magnitude_original_value,magnitude_original_type,magnitude_comparable,magnitude_homogenization_method,magnitude_conversion_equation,magnitude_conversion_uncertainty,magnitude_homogenization_status,intensity_max,location_text,felt,location_uncertainty_km,magnitude_uncertainty,tectonic_domain,domain_confidence,historical_quality,quality_score,record_status,source_url,source_file,duplicate_group_id,is_preferred_record,cluster_id,cluster_role,is_background_event,declustering_method,declustering_eligible,declustering_exclusion_reason,ingested_at_utc
MEM-32DECFDE9F04C0AF,MEM-32DECFDE9F04C0AF,IPMA,2026-08-19 03:43:32+00:00,37.015,-3.541,20.0,2.1,L,2.1,L,2.1,,,,,,SE Granada (ESP),,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-4955F4E175A346A3,MEM-4955F4E175A346A3,IPMA,2026-08-19 08:03:25+00:00,37.105,-3.636,1.0,2.0,L,2.0,L,2.0,,,,,,SW Granada (ESP),,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-1D41992EB43FAA15,MEM-1D41992EB43FAA15,IPMA,2026-08-19 10:32:57+00:00,37.125,-3.689,0.0,2.6,L,2.6,L,2.6,,,,,,W  Granada (ESP),,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-EA8075AC56E21A65,MEM-EA8075AC56E21A65,IPMA,2026-08-19 17:14:53+00:00,37.124,-3.674,11.0,2.9,L,2.9,L,2.9,,,,,,W  Granada (ESP),,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-7CF21A78DCAE37EB,MEM-7CF21A78DCAE37EB,IPMA,2026-08-20 07:24:36+00:00,34.351,-5.795,27.0,2.8,L,2.8,L,2.8,,,,,,NW Fez (Marr),,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-F57E6870CFDE18FE,MEM-F57E6870CFDE18FE,IPMA,2026-08-21 03:02:05+00:00,36.306,-9.864,31.0,2.2,L,2.2,L,2.2,,,,,,SW Cabo S.Vicente,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-D8A5A425070E71D4,MEM-D8A5A425070E71D4,IPMA,2026-08-21 03:44:15+00:00,37.075,-3.605,0.0,2.0,L,2.0,L,2.0,,,,,,S  Granada (ESP),,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-55A08236949010E3,MEM-55A08236949010E3,IPMA,2026-08-21 11:41:42+00:00,32.303,-6.211,15.0,2.4,L,2.4,L,2.4,,,,,,NE Marrakech (MARR),,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-87ED28AEE5E205C0,MEM-87ED28AEE5E205C0,IPMA,2026-08-21 12:16:50+00:00,37.118,-3.638,0.0,2.1,L,2.1,L,2.1,,,,,,W  Granada (ESP),,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-DF0528D7C3F0D9C6,MEM-DF0528D7C3F0D9C6,IPMA,2026-08-21 20:31:52+00:00,36.02,-4.156,17.0,2.0,L,2.0,L,2.0,,,,,,Alboran,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-B365DFBFB6D938D4,MEM-B365DFBFB6D938D4,IPMA,2026-08-21 20:36:37+00:00,37.097,-3.631,0.0,2.2,L,2.2,L,2.2,,,,,,SW Granada (ESP),,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-8028735EDA4A8E53,MEM-8028735EDA4A8E53,IPMA,2026-08-21 23:04:47+00:00,31.138,-8.148,20.0,2.2,L,2.2,L,2.2,,,,,,Morocco,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-2B6C31C145A96E4E,MEM-2B6C31C145A96E4E,IPMA,2026-08-22 12:32:20+00:00,37.65,-3.632,24.0,2.2,L,2.2,L,2.2,,,,,,N  Granada (ESP),,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-AE847B2C14BAE69E,MEM-AE847B2C14BAE69E,IPMA,2026-08-23 06:58:39+00:00,35.214,-11.578,36.0,2.3,L,2.3,L,2.3,,,,,,Horseshoe-Ampére,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-1ED5135135D2085D,MEM-1ED5135135D2085D,IPMA,2026-08-23 13:43:40+00:00,36.705,-7.355,17.0,2.0,L,2.0,L,2.0,,,,,,Golfo de Cádiz,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-EA2C657F60B4125A,MEM-EA2C657F60B4125A,IPMA,2026-08-24 22:06:37+00:00,34.434,-5.627,27.0,2.5,L,2.5,L,2.5,,,,,,NW Fez (Marr),,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-B7E32C8B2CBAD0CE,MEM-B7E32C8B2CBAD0CE,IPMA,2026-08-25 04:35:21+00:00,34.322,-5.842,24.0,2.0,L,2.0,L,2.0,,,,,,NW Fez (Marr),,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-558430ADA83A5E30,MEM-558430ADA83A5E30,IPMA,2026-08-26 06:30:17+00:00,36.254,-8.47,11.0,2.0,L,2.0,L,2.0,,,,,,SW Albufeira,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-2695A905767C9DBD,MEM-2695A905767C9DBD,IPMA,2026-08-26 12:07:01+00:00,36.57,-11.778,10.0,2.0,L,2.0,L,2.0,,,,,,Gorringe,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-0F9944194691217B,MEM-0F9944194691217B,IPMA,2026-08-26 12:23:05+00:00,35.691,-7.061,32.0,2.0,L,2.0,L,2.0,,,,,,Mar de Marrocos,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-BD7E40F8C6813E37,MEM-BD7E40F8C6813E37,IPMA,2026-08-26 15:31:22+00:00,42.695,-6.971,1.0,2.6,L,2.6,L,2.6,,,,,,SE Lugo (ESP),,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-35690C8EF58ED334,MEM-35690C8EF58ED334,IPMA,2026-08-26 16:31:32+00:00,37.42,-16.306,10.0,2.6,L,2.6,L,2.6,,,,,,Madeira-Tore,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-41CB6B8E1AF457A3,MEM-41CB6B8E1AF457A3,IPMA,2026-08-27 05:41:22+00:00,37.057,-3.59,2.0,2.0,L,2.0,L,2.0,,,,,,SE Granada (ESP),,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-C955E4E9E4023270,MEM-C955E4E9E4023270,IPMA,2026-08-27 05:52:08+00:00,37.184,-3.685,1.0,2.0,L,2.0,L,2.0,,,,,,NW Granada (ESP),,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-357FCEFC86629751,MEM-357FCEFC86629751,IPMA,2026-08-27 06:36:40+00:00,36.577,-11.258,43.0,2.1,L,2.1,L,2.1,,,,,,Gorringe,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-3674F3A50276C5EB,MEM-3674F3A50276C5EB,IPMA,2026-08-27 07:21:21+00:00,37.035,-3.586,22.0,2.0,L,2.0,L,2.0,,,,,,SE Granada (ESP),,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-82CAE75DDD9C1F95,MEM-82CAE75DDD9C1F95,IPMA,2026-08-28 19:08:39+00:00,36.994,-3.551,14.0,2.2,L,2.2,L,2.2,,,,,,SE Granada (ESP),,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-64CD4F0E244FFCC4,MEM-64CD4F0E244FFCC4,IPMA,2026-08-29 00:40:48+00:00,37.7,-3.488,13.0,2.7,L,2.7,L,2.7,,,,,,NE Granada (ESP),,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-5BF0CE15227FF64E,MEM-5BF0CE15227FF64E,IPMA,2026-08-03 06:49:53+00:00,43.029,-0.102,24.0,3.1,L,3.1,L,3.1,,,,,,Pirenéus (ESP),,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-05C653AE8361370C,MEM-05C653AE8361370C,IPMA,2026-08-10 02:08:25+00:00,37.571,-8.429,14.0,3.4,L,3.4,L,3.4,,,,,IV,Odemira (Beja),True,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-19CC6E9601C671D8,MEM-19CC6E9601C671D8,IPMA,2026-08-10 11:31:42+00:00,39.188,-9.053,5.0,3.4,L,3.4,L,3.4,,,,,IV/V,Cadaval (Lisboa),True,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-641ADB9F10B3773A,MEM-641ADB9F10B3773A,IPMA,2026-08-13 18:53:23+00:00,37.234,-1.827,19.0,3.6,L,3.6,L,3.6,,,,,,SW Lorca (ESP),,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-0B3928E80F74EA16,MEM-0B3928E80F74EA16,IPMA,2026-08-14 16:43:48+00:00,37.103,-3.612,23.0,3.5,L,3.5,L,3.5,,,,,,SW Granada (ESP),,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-875D70E181662BBF,MEM-875D70E181662BBF,IPMA,2026-08-15 04:34:10+00:00,37.111,-3.624,1.0,3.1,L,3.1,L,3.1,,,,,,SW Granada (ESP),,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-13272480B26827E5,MEM-13272480B26827E5,IPMA,2026-08-18 08:53:09+00:00,37.097,-3.608,4.0,3.7,L,3.7,L,3.7,,,,,,SW Granada (ESP),,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-EC7F7F132F9C5A2F,MEM-EC7F7F132F9C5A2F,IPMA,2026-08-18 10:39:44+00:00,37.101,-3.636,1.0,3.9,L,3.9,L,3.9,,,,,,SW Granada (ESP),,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-D3DC2C8815DFCA5F,MEM-D3DC2C8815DFCA5F,IPMA,2026-08-18 20:35:39+00:00,37.112,-3.604,0.0,3.3,L,3.3,L,3.3,,,,,,S  Granada (ESP),,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-CD7CB7F8E6F4E4D7,MEM-CD7CB7F8E6F4E4D7,IPMA,2026-08-20 00:15:29+00:00,37.059,-3.609,3.0,3.1,L,3.1,L,3.1,,,,,,S  Granada (ESP),,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-1CC0F28FC818E621,MEM-1CC0F28FC818E621,IPMA,2026-08-26 17:37:21+00:00,28.835,-16.443,10.0,3.2,L,3.2,L,3.2,,,,,,"Canary Islands, Spain Region",,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-35C855CD8586207D,MEM-35C855CD8586207D,IPMA,2026-08-28 02:01:23+00:00,38.152,-1.571,17.0,3.3,L,3.3,L,3.3,,,,,,NW Murcia (ESP),,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-B47953BF38ADE956,MEM-B47953BF38ADE956,IPMA,2026-08-02 09:59:23+00:00,37.8,-0.985,15.0,4.0,L,4.0,L,4.0,,,,,,N  Cartagena,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-658CD6DD2DD87E47,MEM-658CD6DD2DD87E47,IPMA,2026-08-03 20:14:45+00:00,32.186,-5.243,3.0,4.2,L,4.2,L,4.2,,,,,,Morocco,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-53CF4BC04FBFC9E6,MEM-53CF4BC04FBFC9E6,IPMA,2026-08-14 23:04:40+00:00,37.12,-3.602,1.0,4.8,L,4.8,L,4.8,,,,,,SE Granada (ESP),,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-9F135A31072D3C59,MEM-9F135A31072D3C59,IPMA,2026-08-18 08:37:44+00:00,37.067,-3.613,4.0,4.7,L,4.7,L,4.7,,,,,,SW Granada (ESP),,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-EBFFC0F6FB154887,MEM-EBFFC0F6FB154887,IPMA,2026-08-18 09:34:37+00:00,37.112,-3.642,1.0,4.0,L,4.0,L,4.0,,,,,,SW Granada (ESP),,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/7.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_7_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.083913+00:00
MEM-F4D2B108FCC4F719,MEM-F4D2B108FCC4F719,IPMA,2026-08-02 13:51:30+00:00,37.363,-24.667,5.0,2.1,L,2.1,L,2.1,,,,,,Fossa da Povoação,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-D5C9B18823A583BD,MEM-D5C9B18823A583BD,IPMA,2026-08-03 16:18:24+00:00,38.219,-26.322,3.0,2.3,L,2.3,L,2.3,,,,,,Fossa de Hirondelle,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-5583D06E3FE937C6,MEM-5583D06E3FE937C6,IPMA,2026-08-03 16:19:45+00:00,38.45,-26.099,5.0,2.3,L,2.3,L,2.3,,,,,,N Fossa de Hirondelle,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-95CE00C12C790237,MEM-95CE00C12C790237,IPMA,2026-08-04 18:45:10+00:00,38.795,-29.01,2.0,2.1,L,2.1,L,2.1,,,,,,W Faial,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-414DE776514D2990,MEM-414DE776514D2990,IPMA,2026-08-04 22:55:06+00:00,37.101,-24.448,8.0,2.3,L,2.3,L,2.3,,,,,,SE Ilhéus das Formigas,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-D71D4FA039BDA966,MEM-D71D4FA039BDA966,IPMA,2026-08-09 17:55:20+00:00,38.55,-26.754,10.0,2.1,L,2.1,L,2.1,,,,,,SE Terceira,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-55BD73FAE0F6A4A7,MEM-55BD73FAE0F6A4A7,IPMA,2026-08-10 01:06:37+00:00,38.084,-26.305,5.0,2.4,L,2.4,L,2.4,,,,,,Fossa de Hirondelle,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-34025A3217D4EB06,MEM-34025A3217D4EB06,IPMA,2026-08-10 04:53:24+00:00,38.534,-26.859,0.0,2.1,L,2.1,L,2.1,,,,,,SE Terceira,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-C628E9B1BAE62EFD,MEM-C628E9B1BAE62EFD,IPMA,2026-08-11 02:45:32+00:00,37.279,-24.549,14.0,2.8,L,2.8,L,2.8,,,,,,NE Ilhéus das Formigas,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-D271880E65292CD1,MEM-D271880E65292CD1,IPMA,2026-08-11 13:17:38+00:00,38.751,-29.328,0.0,2.0,L,2.0,L,2.0,,,,,,W Faial,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-C5927D5D62B9CA89,MEM-C5927D5D62B9CA89,IPMA,2026-08-11 23:36:13+00:00,38.785,-29.374,5.0,2.3,L,2.3,L,2.3,,,,,,W Faial,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-C921B90BD6E5AF71,MEM-C921B90BD6E5AF71,IPMA,2026-08-12 06:52:48+00:00,38.745,-29.38,5.0,2.3,L,2.3,L,2.3,,,,,,W Faial,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-EB8340211A91F26A,MEM-EB8340211A91F26A,IPMA,2026-08-12 11:04:40+00:00,38.647,-29.607,7.0,2.6,L,2.6,L,2.6,,,,,,W Faial,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
